Wavelength	Guineapig2022_00000.asd.sco	Guineapig2022_00001.asd.sco	Guineapig2022_00002.asd.sco	Guineapig2022_00003.asd.sco	Guineapig2022_00004.asd.sco	Guineapig2022_00005.asd.sco	Guineapig2022_00006.asd.sco	Guineapig2022_00007.asd.sco	Guineapig2022_00008.asd.sco	Guineapig2022_00009.asd.sco	Guineapig2022_00010.asd.sco	Guineapig2022_00011.asd.sco	Guineapig2022_00012.asd.sco	Guineapig2022_00013.asd.sco	Guineapig2022_00014.asd.sco	Guineapig2022_00015.asd.sco	Guineapig2022_00016.asd.sco	Guineapig2022_00017.asd.sco	Guineapig2022_00018.asd.sco
1911	8.61990749835968E-02	0.153627544641495	0.297166436910629	0.312970399856567	0.423800945281982	0.331001460552216	0.48449781537056	0.410078108310699	0.385386317968369	0.213127642869949	0.127723515033722	0.355026751756668	0.503666579723358	0.340317010879517	0.225781977176666	7.15580731630325E-02	0.279478847980499	0.436842322349548	 0.954309582710266 
1912	8.57778638601303E-02	0.152935296297073	0.294850438833237	0.310165792703629	0.421855032444	0.328912883996964	0.48419851064682	0.410176366567612	0.38500902056694	0.213137686252594	0.127740859985352	0.352385401725769	0.50294816493988	0.337602287530899	0.225026786327362	0.071212500333786	0.279190897941589	0.434973567724228	 0.954408228397369 
1913	8.53492394089699E-02	0.152431517839432	0.29279226064682	0.307609915733337	0.420189321041107	0.32720085978508	0.483955860137939	0.410147607326508	0.384866863489151	0.213042318820953	0.127914562821388	0.35019925236702	0.50266444683075	0.335184842348099	0.224384173750877	7.08120763301849E-02	0.27900955080986	0.433279007673264	 0.954384624958038 
1914	8.50080475211143E-02	0.151819720864296	0.290782332420349	0.305175334215164	0.418441921472549	0.325498312711716	0.483881860971451	0.409719198942184	0.384986191987991	0.212807863950729	0.127934649586678	0.347989827394485	0.502245366573334	0.332714915275574	0.223723098635674	7.04683586955071E-02	0.278810113668442	0.431506752967834	 0.954606890678406 
1915	0.084601953625679	0.151181176304817	0.288794368505478	0.303001493215561	0.4167799949646	0.323745757341385	0.483694940805435	0.409607768058777	0.384912014007568	0.212771520018578	0.127941250801086	0.345611363649368	0.50155234336853	0.330525428056717	0.222966507077217	7.02614560723305E-02	0.278782367706299	0.430099606513977	 0.954616189002991 
1916	8.40130224823952E-02	0.1506667137146	0.287139773368835	0.300803542137146	0.415433496236801	0.322132498025894	0.483353644609451	0.409350246191025	0.385002076625824	0.2128074914217	0.1278205960989	0.343489229679108	0.501039087772369	0.328490555286407	0.22219717502594	7.01690092682838E-02	0.278627842664719	0.428743958473206	 0.954411149024963 
1917	8.35723578929901E-02	0.149838089942932	0.285618156194687	0.298568725585938	0.414165079593658	0.320698738098145	0.4830382168293	0.408704847097397	0.384871989488602	0.212778657674789	0.127582296729088	0.341463267803192	0.500637769699097	0.326055228710175	0.221334367990494	7.00714513659477E-02	0.278256893157959	0.427371561527252	 0.954378485679626 
1918	8.32100659608841E-02	0.149352103471756	0.284260988235474	0.296764314174652	0.412900686264038	0.31932407617569	0.48284974694252	0.408404499292374	0.384801357984543	0.21279688179493	0.127396240830421	0.339530408382416	0.500412940979004	0.32398122549057	0.220716789364815	6.99935853481293E-02	0.278141647577286	0.42624706029892	 0.954273760318756 
1919	8.30272138118744E-02	0.148970648646355	0.283096551895142	0.295306950807571	0.411719381809235	0.318188816308975	0.48281592130661	0.40840744972229	0.384689778089523	0.212896063923836	0.127157285809517	0.337789863348007	0.500388443470001	0.322122871875763	0.220236837863922	7.00539797544479E-02	0.278247982263565	0.425491094589233	 0.95390659570694 
1920	8.28095600008965E-02	0.149006441235542	0.281989127397537	0.294104039669037	0.410541534423828	0.316912293434143	0.482818454504013	0.408460766077042	0.384867310523987	0.212914556264877	0.12721586227417	0.336240977048874	0.50072181224823	0.320664584636688	0.220021218061447	7.00014755129814E-02	0.278356403112412	0.424607127904892	 0.953632950782776 
1921	8.23196545243263E-02	0.148747101426125	0.280839830636978	0.292927920818329	0.409351140260696	0.315544813871384	0.482545852661133	0.408260196447372	0.384667813777924	0.212874561548233	0.127272352576256	0.33446016907692	0.500764727592468	0.318864583969116	0.219500839710236	6.96967914700508E-02	0.278063267469406	0.423653244972229	 0.953708350658417 
1922	8.20059254765511E-02	0.148738145828247	0.279710978269577	0.291971027851105	0.408282905817032	0.31446048617363	0.482374787330627	0.408393204212189	0.384454399347305	0.213037475943565	0.127273574471474	0.332620054483414	0.500517010688782	0.317198187112808	0.218877986073494	6.95668160915375E-02	0.277930200099945	0.422884613275528	 0.9538254737854 
1923	8.18220898509026E-02	0.148534074425697	0.278483480215073	0.291108846664429	0.407416075468063	0.313386350870132	0.482220262289047	0.408334910869598	0.384247541427612	0.21298636496067	0.127369791269302	0.330711990594864	0.500111639499664	0.315725654363632	0.218328773975372	6.94755613803864E-02	0.277842909097672	0.421860426664352	 0.953952193260193 
1924	0.081340104341507	0.14799764752388	0.277599662542343	0.290286004543304	0.40648478269577	0.312447607517242	0.481995105743408	0.407976537942886	0.383998095989227	0.212838634848595	0.127258270978928	0.328652381896973	0.499729484319687	0.314063191413879	0.217548623681068	0.069374106824398	0.277477264404297	0.420940667390823	 0.953773200511932 
1925	8.11309590935707E-02	0.148189902305603	0.277148216962814	0.289700448513031	0.405610591173172	0.31181213259697	0.482153236865997	0.407889872789383	0.383989453315735	0.213061526417732	0.127048179507256	0.326874852180481	0.49965426325798	0.312879741191864	0.21696725487709	6.95215612649918E-02	0.277566999197006	0.420491069555283	 0.953659236431122 
1926	8.11127871274948E-02	0.148370340466499	0.276780426502228	0.289299577474594	0.404921680688858	0.310886412858963	0.482195168733597	0.407752633094788	0.38394096493721	0.213164299726486	0.126703903079033	0.325326204299927	0.499683380126953	0.31210795044899	0.216710194945335	6.95438534021378E-02	0.277818202972412	0.419958412647247	 0.953788757324219 
1927	8.09628516435623E-02	0.148196756839752	0.276383399963379	0.289043843746185	0.404073178768158	0.309866815805435	0.481902033090591	0.407717525959015	0.383805960416794	0.213253974914551	0.126455202698708	0.32392019033432	0.499850362539291	0.311097949743271	0.216241717338562	6.92054703831673E-02	0.277730226516724	0.419368952512741	 0.953462719917297 
1928	8.05566385388374E-02	0.148385897278786	0.275827795267105	0.288871020078659	0.403380006551743	0.309150993824005	0.481687128543854	0.407873928546906	0.383797615766525	0.213687300682068	0.126530721783638	0.322913557291031	0.499784737825394	0.310097336769104	0.215836390852928	6.88902884721756E-02	0.277675718069077	0.41905489563942	 0.953076124191284 
1929	8.02949890494347E-02	0.148445561528206	0.275444626808167	0.288763821125031	0.402868419885635	0.308463394641876	0.481551617383957	0.407776564359665	0.38380178809166	0.213874071836472	0.126491472125053	0.321684569120407	0.49962392449379	0.309182405471802	0.215553447604179	6.88430145382881E-02	0.277721673250198	0.418680816888809	 0.952854931354523 
1930	8.00309851765633E-02	0.148297220468521	0.274979472160339	0.288746327161789	0.402539044618607	0.307830423116684	0.481382995843887	0.407572656869888	0.383899301290512	0.213900163769722	0.126537784934044	0.320495456457138	0.499314069747925	0.308225750923157	0.215415611863136	6.88282549381256E-02	0.277787625789642	0.418229579925537	 0.952674150466919 
1931	7.99722597002983E-02	0.147970050573349	0.274749964475632	0.288972109556198	0.402178883552551	0.307233095169067	0.481323599815369	0.407167971134186	0.38389864563942	0.213746681809425	0.126490965485573	0.31903076171875	0.499098300933838	0.307333320379257	0.215106457471848	6.90040588378906E-02	0.277891606092453	0.417697131633759	 0.952312588691711 
1932	7.97797963023186E-02	0.148070722818375	0.274674594402313	0.289198100566864	0.402018368244171	0.306846290826797	0.481378704309464	0.4068503677845	0.383927404880524	0.213999196887016	0.126441597938538	0.317808002233505	0.498670756816864	0.306729882955551	0.215054482221603	6.92134574055672E-02	0.277998447418213	0.417401850223541	 0.952352643013 
1933	7.98108950257301E-02	0.148074209690094	0.274628609418869	0.289470732212067	0.401961207389832	0.306558161973953	0.481518894433975	0.406709909439087	0.38397204875946	0.214221403002739	0.126305669546127	0.316680341959	0.498468846082687	0.306094229221344	0.215006679296494	6.93435072898865E-02	0.278029680252075	0.41721698641777	 0.952388286590576 
1934	8.02514851093292E-02	0.14787469804287	0.2746322453022	0.289920181035995	0.401761293411255	0.306212723255157	0.48155090212822	0.406633883714676	0.384026408195496	0.214228138327599	0.126120090484619	0.315689593553543	0.49849870800972	0.305513113737106	0.214591771364212	6.93239793181419E-02	0.277925103902817	0.416801005601883	 0.95207279920578 
1935	8.02303925156593E-02	0.147875741124153	0.274837642908096	0.290282994508743	0.401463985443115	0.305938720703125	0.481268167495728	0.406665414571762	0.384168118238449	0.214343056082726	0.126089453697205	0.314867854118347	0.498194485902786	0.304882854223251	0.214293569326401	6.90234377980232E-02	0.277762144804001	0.416253238916397	 0.951935052871704 
1936	7.97909200191498E-02	0.148123398423195	0.275143891572952	0.290808409452438	0.401293069124222	0.305794358253479	0.481083154678345	0.406654894351959	0.38406503200531	0.21444396674633	0.126126930117607	0.314025461673737	0.497889667749405	0.304164797067642	0.213974803686142	0.068931058049202	0.277729630470276	0.415912568569183	 0.95180469751358 
1937	7.96075165271759E-02	0.148413047194481	0.275586515665054	0.291445136070251	0.401266932487488	0.305698275566101	0.480988591909409	0.406390905380249	0.383847266435623	0.214257150888443	0.12622207403183	0.313405215740204	0.497731328010559	0.303721219301224	0.213642165064812	6.90360590815544E-02	0.277799069881439	0.415383219718933	 0.951661944389343 
1938	7.92869105935097E-02	0.14864893257618	0.275983303785324	0.292003214359283	0.401280760765076	0.305659502744675	0.480963796377182	0.406199097633362	0.383729249238968	0.214249804615974	0.126380234956741	0.313018262386322	0.497354388237	0.303325235843658	0.213359832763672	6.89017698168755E-02	0.277902960777283	0.414895504713058	 0.951882421970367 
1939	7.88996815681458E-02	0.149049445986748	0.27615949511528	0.292929589748383	0.401321470737457	0.305773586034775	0.481156259775162	0.40627858042717	0.383599370718002	0.214445918798447	0.126391395926476	0.312871247529984	0.497238099575043	0.303075045347214	0.213183775544167	6.87955021858215E-02	0.277948021888733	0.414907395839691	 0.952138185501099 
1940	7.87594839930534E-02	0.149356976151466	0.27651983499527	0.293852746486664	0.401462912559509	0.305854052305222	0.481291741132736	0.406337589025497	0.383539080619812	0.214564844965935	0.126401945948601	0.312820553779602	0.497197717428207	0.302886635065079	0.213058397173882	0.068815216422081	0.278031945228577	0.414846271276474	 0.952187597751617 
1941	7.88966715335846E-02	0.1496721804142	0.276877820491791	0.294846653938293	0.401697337627411	0.305964916944504	0.481492012739182	0.406504929065704	0.383608013391495	0.214577242732048	0.126339286565781	0.313011109828949	0.497332543134689	0.302807658910751	0.212996527552605	6.89093247056007E-02	0.278107523918152	0.41487592458725	 0.952022910118103 
1942	7.91109725832939E-02	0.149700313806534	0.277531057596207	0.295594453811646	0.401797622442245	0.30593079328537	0.481654822826386	0.406594544649124	0.383826375007629	0.214814692735672	0.126389771699905	0.313038051128387	0.49719962477684	0.302656978368759	0.212751612067223	6.90304413437843E-02	0.278183907270432	0.414840072393417	 0.951884329319 
1943	7.91015475988388E-02	0.149828612804413	0.278213500976563	0.29662361741066	0.402005285024643	0.306085526943207	0.481791377067566	0.406551867723465	0.383919715881348	0.215003371238708	0.126382574439049	0.313229113817215	0.497401624917984	0.302696853876114	0.21277742087841	6.90820887684822E-02	0.278269559144974	0.414789110422134	 0.951912462711334 
1944	7.90154486894608E-02	0.150009229779243	0.278747737407684	0.297591537237167	0.402392864227295	0.306344389915466	0.481638729572296	0.406318128108978	0.383894383907318	0.215130835771561	0.126359149813652	0.313619792461395	0.497525155544281	0.302726268768311	0.21288751065731	6.89980089664459E-02	0.27850329875946	0.414532661437988	 0.95186048746109 
1945	7.91116207838058E-02	0.150096192955971	0.27925831079483	0.298340916633606	0.402604818344116	0.306600034236908	0.481383204460144	0.406080365180969	0.384015917778015	0.215341374278069	0.126457393169403	0.314168095588684	0.49727800488472	0.302657872438431	0.212846085429192	6.88350722193718E-02	0.278575152158737	0.414208799600601	 0.951770901679993 
1946	7.91231989860535E-02	0.150410324335098	0.27975144982338	0.299408853054047	0.402832120656967	0.307019531726837	0.481343805789948	0.405908823013306	0.384161353111267	0.215146422386169	0.126164704561234	0.314990401268005	0.497380018234253	0.302621364593506	0.212976858019829	6.85280486941338E-02	0.278454631567001	0.413843393325806	 0.951762437820435 
1947	7.91066661477089E-02	0.150933012366295	0.280270636081696	0.300534605979919	0.403227597475052	0.307386547327042	0.481311619281769	0.405815005302429	0.384205937385559	0.214932039380074	0.12596395611763	0.315752238035202	0.497606068849564	0.302686333656311	0.212998241186142	6.83700144290924E-02	0.278621524572372	0.413659781217575	 0.951890110969543 
1948	7.91770070791245E-02	0.151464015245438	0.280887454748154	0.301605850458145	0.403621166944504	0.307650715112686	0.481275379657745	0.40588504076004	0.384217113256454	0.215022414922714	0.126097157597542	0.316587686538696	0.497614681720734	0.302863210439682	0.21301332116127	6.84446170926094E-02	0.278911620378494	0.413526833057404	 0.95178610086441 
1949	7.91678577661514E-02	0.151987701654434	0.281753808259964	0.302862912416458	0.403922617435455	0.308092147111893	0.481569111347198	0.405865967273712	0.384491264820099	0.215117588639259	0.126206591725349	0.31767338514328	0.497706115245819	0.303234487771988	0.21325296163559	6.84927701950073E-02	0.279046386480331	0.413282215595245	 0.951493680477142 
1950	7.91569799184799E-02	0.152432844042778	0.282643109560013	0.304027706384659	0.404283910989761	0.308468490839005	0.481523871421814	0.405727535486221	0.384757608175278	0.215105459094048	0.126359581947327	0.318654596805573	0.497788429260254	0.303645968437195	0.213362589478493	6.84726163744926E-02	0.279188871383667	0.413085877895355	 0.951329827308655 
1951	7.91951939463615E-02	0.152636379003525	0.28324431180954	0.305160582065582	0.404714822769165	0.308795481920242	0.481233686208725	0.405652850866318	0.384720295667648	0.215163230895996	0.126356229186058	0.319884926080704	0.49775442481041	0.303961843252182	0.213548511266708	6.84669315814972E-02	0.279332041740417	0.412833631038666	 0.951122403144836 
1952	7.93101936578751E-02	0.152901023626328	0.283924072980881	0.306268364191055	0.40510892868042	0.309200316667557	0.481202721595764	0.405644237995148	0.38475313782692	0.215277761220932	0.126361384987831	0.3212029337883	0.497745603322983	0.304315745830536	0.213699027895927	6.84266686439514E-02	0.279471069574356	0.412621408700943	 0.950983881950378 
1953	7.95824304223061E-02	0.153068780899048	0.284658938646317	0.30737030506134	0.405460357666016	0.309656977653503	0.481313973665237	0.405609905719757	0.384898364543915	0.2153430134058	0.126317277550697	0.322714596986771	0.497695028781891	0.304588109254837	0.213855296373367	6.83288425207138E-02	0.279410183429718	0.412401646375656	 0.950884401798248 
1954	7.96861127018929E-02	0.153246745467186	0.285454928874969	0.308220833539963	0.405946522951126	0.310070127248764	0.48138153553009	0.405688345432281	0.384837657213211	0.21533203125	0.126206114888191	0.324064195156097	0.497759819030762	0.304848611354828	0.213846296072006	6.82023391127586E-02	0.279525250196457	0.412161827087402	 0.95075935125351 
1955	0.079620748758316	0.153578624129295	0.286095976829529	0.309018403291702	0.406484484672546	0.310681074857712	0.481676995754242	0.405865699052811	0.38450688123703	0.215448692440987	0.126134157180786	0.32565501332283	0.497867941856384	0.305364519357681	0.214004576206207	6.81155472993851E-02	0.279806137084961	0.411791324615479	 0.950576663017273 
1956	7.96008855104446E-02	0.15408656001091	0.28699779510498	0.309948533773422	0.407014429569244	0.311465293169022	0.481942981481552	0.405998051166534	0.384607672691345	0.21560837328434	0.12619611620903	0.327265590429306	0.497873097658157	0.305958598852158	0.21407325565815	6.81063756346703E-02	0.279939532279968	0.411630481481552	 0.950397968292236 
1957	7.95192420482636E-02	0.154114380478859	0.287914931774139	0.310933440923691	0.407516688108444	0.312090188264847	0.481957346200943	0.40607476234436	0.384807944297791	0.215629950165749	0.126034900546074	0.328716725111008	0.497732251882553	0.306490033864975	0.214136600494385	6.82406350970268E-02	0.280078709125519	0.411464631557465	 0.95001620054245 
1958	7.96643495559692E-02	0.154345661401749	0.288480341434479	0.311863869428635	0.40792590379715	0.312615573406219	0.482114106416702	0.406023979187012	0.384730190038681	0.215440258383751	0.125962138175964	0.330297887325287	0.49773234128952	0.307219266891479	0.214265272021294	6.82084932923317E-02	0.280160069465637	0.411081224679947	 0.949795484542847 
1959	7.98938125371933E-02	0.154811769723892	0.288973718881607	0.312811106443405	0.408421337604523	0.312985837459564	0.482062995433807	0.405702084302902	0.384726524353027	0.215291023254395	0.126001432538033	0.331635296344757	0.497773617506027	0.307773292064667	0.214250758290291	0.068148709833622	0.280208140611649	0.410866379737854	 0.949836730957031 
1960	7.99740627408028E-02	0.154942452907562	0.289618313312531	0.313782393932343	0.408844321966171	0.313253164291382	0.4819076359272	0.405417680740356	0.384791433811188	0.215496450662613	0.125858843326569	0.332680553197861	0.497829586267471	0.308002173900604	0.214443176984787	6.81591555476189E-02	0.280420541763306	0.410811424255371	 0.9499232172966 
1961	8.01377594470978E-02	0.155411928892136	0.290520995855331	0.314670860767365	0.409200489521027	0.313746601343155	0.48200398683548	0.405293226242065	0.384811103343964	0.2156902551651	0.125810012221336	0.333889901638031	0.497916251420975	0.30840215086937	0.214769646525383	6.79623261094093E-02	0.280496448278427	0.410654425621033	 0.949681282043457 
1962	0.080081582069397	0.155962571501732	0.291260570287704	0.315679013729095	0.4097521007061	0.314164578914642	0.48216125369072	0.40500608086586	0.384820163249969	0.215777084231377	0.125995486974716	0.334894627332687	0.497771918773651	0.308799892663956	0.214906096458435	6.78526312112808E-02	0.280489504337311	0.410519778728485	 0.949504971504211 
1963	7.98607692122459E-02	0.156359151005745	0.292056411504745	0.316946715116501	0.410284608602524	0.314693540334702	0.482152044773102	0.40500807762146	0.384941548109055	0.216043949127197	0.126132935285568	0.335797816514969	0.497640997171402	0.309245884418488	0.215213745832443	6.79775848984718E-02	0.280742675065994	0.410487025976181	 0.949506640434265 
1964	8.02666693925858E-02	0.157037273049355	0.293043196201324	0.318006843328476	0.410649508237839	0.315408498048782	0.482120037078857	0.405354648828506	0.385118514299393	0.216100707650185	0.126361057162285	0.336773544549942	0.497772693634033	0.309974282979965	0.215550303459167	6.80948048830032E-02	0.281025230884552	0.410286337137222	 0.949174821376801 
1965	8.05233269929886E-02	0.157430186867714	0.293876737356186	0.319028735160828	0.41105854511261	0.316015839576721	0.482183277606964	0.405425608158112	0.385172784328461	0.216101124882698	0.126536339521408	0.337536752223969	0.497923851013184	0.310516268014908	0.215655356645584	6.80083855986595E-02	0.281124174594879	0.410028606653214	 0.948969304561615 
1966	8.08939635753632E-02	0.157797411084175	0.294534116983414	0.31992968916893	0.411444813013077	0.316563695669174	0.482305258512497	0.405367940664291	0.385067015886307	0.215913608670235	0.126845523715019	0.338064163923264	0.498255908489227	0.311047583818436	0.215497344732285	6.78255259990692E-02	0.28111532330513	0.409578621387482	 0.948917984962463 
1967	8.08743089437485E-02	0.157920688390732	0.295382142066956	0.321033596992493	0.412010431289673	0.317334413528442	0.48228520154953	0.40541273355484	0.385102093219757	0.216008573770523	0.126819044351578	0.338639438152313	0.498589277267456	0.311469703912735	0.215579926967621	6.75227642059326E-02	0.281240880489349	0.40934681892395	 0.949047982692719 
1968	8.11064094305038E-02	0.158087313175201	0.296148657798767	0.322079241275787	0.4125055372715	0.317901879549026	0.482371807098389	0.405452489852905	0.385274589061737	0.215981751680374	0.12657243013382	0.339240878820419	0.498772114515305	0.311936646699905	0.215790525078773	6.72545805573463E-02	0.28136271238327	0.409098207950592	 0.948916435241699 
1969	8.11591967940331E-02	0.158014804124832	0.296770244836807	0.323196351528168	0.412941366434097	0.318146765232086	0.482518434524536	0.405087411403656	0.385275334119797	0.215843573212624	0.126437738537788	0.339688420295715	0.49855774641037	0.312151819467545	0.215821877121925	6.71988353133202E-02	0.281207948923111	0.408659964799881	 0.9487584233284 
1970	8.09767544269562E-02	0.158221855759621	0.297358244657516	0.324517279863358	0.413575559854507	0.318513989448547	0.482491493225098	0.404958665370941	0.385283619165421	0.215974539518356	0.126375883817673	0.340398669242859	0.498182147741318	0.312532097101212	0.216003566980362	6.73084035515785E-02	0.281377881765366	0.408440113067627	 0.948670506477356 
1971	8.10264199972153E-02	0.158813446760178	0.2981036901474	0.325456559658051	0.414097934961319	0.318915128707886	0.482450574636459	0.405032783746719	0.385310798883438	0.216159418225288	0.126294657588005	0.341223180294037	0.498129189014435	0.31323254108429	0.216281488537788	6.73651397228241E-02	0.281836241483688	0.408531844615936	 0.948532462120056 
1972	8.11836048960686E-02	0.159085765480995	0.298915863037109	0.326124519109726	0.414413034915924	0.31948447227478	0.482246249914169	0.404896765947342	0.385141491889954	0.216358080506325	0.126344382762909	0.34170863032341	0.498091101646423	0.313856989145279	0.216159954667091	6.74300268292427E-02	0.281978368759155	0.40851828455925	 0.948298871517181 
1973	8.10330361127853E-02	0.159395694732666	0.299290806055069	0.327137589454651	0.414813935756683	0.320214986801147	0.482251048088074	0.404926002025604	0.384898960590363	0.216659620404243	0.126422464847565	0.342395961284637	0.498119801282883	0.314497828483582	0.215869411826134	6.74395188689232E-02	0.282238155603409	0.408580929040909	 0.948151171207428 
1974	8.08005407452583E-02	0.15984445810318	0.299942255020142	0.328200608491898	0.415264487266541	0.320763260126114	0.482505023479462	0.404925018548965	0.38478210568428	0.216739326715469	0.126428365707397	0.343287110328674	0.498289912939072	0.315180838108063	0.21582767367363	6.73981532454491E-02	0.282660931348801	0.408750295639038	 0.947998940944672 
1975	8.10336694121361E-02	0.160163059830666	0.300760895013809	0.329275697469711	0.415752947330475	0.321206271648407	0.482504308223724	0.404773771762848	0.384999215602875	0.216658130288124	0.126414984464645	0.343635529279709	0.498401284217834	0.315870374441147	0.215887889266014	6.77294358611107E-02	0.282828003168106	0.408591240644455	 0.948153495788574 
1976	8.12607780098915E-02	0.160505592823029	0.301378399133682	0.330219238996506	0.416252017021179	0.321694254875183	0.482531249523163	0.404662668704987	0.385009557008743	0.216655418276787	0.12637260556221	0.344189345836639	0.498436868190765	0.316408216953278	0.215945646166801	6.78683370351791E-02	0.282977402210236	0.408523827791214	 0.948091208934784 
1977	0.081610269844532	0.160959288477898	0.301927655935287	0.331240475177765	0.41686999797821	0.322079420089722	0.48263943195343	0.404556483030319	0.385044932365417	0.216587051749229	0.126333400607109	0.344793975353241	0.498507916927338	0.316735953092575	0.216087400913239	6.80912733078003E-02	0.283071875572205	0.408406257629395	 0.948027491569519 
1978	8.18228721618652E-02	0.161253541707993	0.302816480398178	0.331959307193756	0.417550206184387	0.322636723518372	0.482852607965469	0.404458254575729	0.385014742612839	0.216607600450516	0.12638945877552	0.345796883106232	0.49853190779686	0.317151695489883	0.216366022825241	6.79544508457184E-02	0.283308893442154	0.408672660589218	 0.947726726531982 
1979	8.19882899522781E-02	0.161413252353668	0.303487956523895	0.332697838544846	0.417981922626495	0.323292970657349	0.482683002948761	0.404516100883484	0.385161012411118	0.216735705733299	0.126494243741035	0.346643656492233	0.498395442962646	0.317810267210007	0.216659590601921	6.78063407540321E-02	0.283523917198181	0.408851981163025	 0.947738766670227 
1980	8.20995420217514E-02	0.161776274442673	0.303870737552643	0.333605229854584	0.418235272169113	0.323720514774323	0.482427150011063	0.404445052146912	0.384995520114899	0.216885164380074	0.126476898789406	0.347671627998352	0.498315215110779	0.318221628665924	0.216767594218254	6.76008462905884E-02	0.283675163984299	0.408850938081741	 0.947385787963867 
1981	8.20435807108879E-02	0.162030294537544	0.304487466812134	0.334453672170639	0.418623834848404	0.324274957180023	0.482432276010513	0.404312819242477	0.384892821311951	0.217165648937225	0.126555591821671	0.348924070596695	0.49841034412384	0.318602591753006	0.216837123036385	6.76286593079567E-02	0.283841520547867	0.409041702747345	 0.946995377540588 
1982	8.21605399250984E-02	0.162294030189514	0.305195599794388	0.335245192050934	0.418953776359558	0.324819207191467	0.482318252325058	0.404354423284531	0.385094106197357	0.217424035072327	0.126741841435432	0.350003898143768	0.49869105219841	0.319227367639542	0.217035323381424	6.78263828158379E-02	0.284033983945847	0.409239888191223	 0.947143137454987 
1983	8.25507119297981E-02	0.16265957057476	0.30583655834198	0.336185336112976	0.419297486543655	0.325223177671433	0.482254177331924	0.404313325881958	0.385332137346268	0.217429533600807	0.126712217926979	0.35097336769104	0.498900830745697	0.319956064224243	0.217180833220482	6.78683072328568E-02	0.284211486577988	0.409201622009277	 0.946778893470764 
1984	0.082635760307312	0.162860065698624	0.306479334831238	0.337096393108368	0.419715523719788	0.326050937175751	0.482389748096466	0.404482781887054	0.38569512963295	0.217468947172165	0.126602962613106	0.352173298597336	0.498713403940201	0.320735991001129	0.217210486531258	6.78503066301346E-02	0.284466356039047	0.409290254116058	 0.94630378484726 
1985	8.27020555734634E-02	0.163047820329666	0.30719318985939	0.337876826524735	0.41978731751442	0.326728671789169	0.482481002807617	0.404572248458862	0.38585951924324	0.217346236109734	0.126737177371979	0.353535026311874	0.498281687498093	0.321311295032501	0.217352077364922	6.78292661905289E-02	0.284702152013779	0.409592121839523	 0.946379661560059 
1986	8.27381312847137E-02	0.1634840965271	0.307815402746201	0.338816910982132	0.419902324676514	0.32705295085907	0.482508659362793	0.4043028652668	0.385760068893433	0.217036724090576	0.126717031002045	0.354672938585281	0.497825026512146	0.321850478649139	0.21756286919117	6.78988769650459E-02	0.284897118806839	0.409719556570053	 0.946171581745148 
1987	8.26405137777328E-02	0.163917005062103	0.308168143033981	0.339743465185165	0.420511692762375	0.327751576900482	0.482503622770309	0.404078096151352	0.385552704334259	0.217073306441307	0.126402780413628	0.355976581573486	0.497448325157166	0.322530269622803	0.217683523893356	6.81811049580574E-02	0.285127550363541	0.409805715084076	 0.945952713489532 
1988	8.29154327511787E-02	0.164045348763466	0.308463573455811	0.340360462665558	0.420986920595169	0.328254222869873	0.482574194669724	0.40387424826622	0.385337352752686	0.217249423265457	0.126372814178467	0.357697397470474	0.497350305318832	0.323133200407028	0.218008294701576	6.84753432869911E-02	0.285188287496567	0.410273551940918	 0.945969700813293 
1989	8.31814482808113E-02	0.164317071437836	0.308927983045578	0.341038763523102	0.421359479427338	0.328658044338226	0.482680976390839	0.403860002756119	0.385339021682739	0.2174192070961	0.126409307122231	0.359464466571808	0.497309505939484	0.323796063661575	0.218344211578369	6.85549974441528E-02	0.285265266895294	0.410675585269928	 0.945819735527039 
1990	8.35734605789185E-02	0.16454790532589	0.309417814016342	0.34174457192421	0.421833068132401	0.328927665948868	0.482859253883362	0.404030621051788	0.385519593954086	0.217709094285965	0.126594662666321	0.361392706632614	0.497570067644119	0.32464125752449	0.218794450163841	6.84672221541405E-02	0.285337537527084	0.411171019077301	 0.945313334465027 
1991	8.37746933102608E-02	0.164987176656723	0.309916466474533	0.342518031597137	0.42232346534729	0.329581171274185	0.482944279909134	0.40438050031662	0.385946989059448	0.218004301190376	0.126438945531845	0.363521218299866	0.49754998087883	0.325512409210205	0.219162464141846	6.84094280004501E-02	0.2855104804039	0.411266028881073	 0.945116817951202 
1992	8.40534791350365E-02	0.165433391928673	0.310375541448593	0.343115866184235	0.422424823045731	0.330082535743713	0.482942551374435	0.404540747404099	0.38643005490303	0.217949658632278	0.126340061426163	0.365818619728088	0.497228503227234	0.326017498970032	0.219599694013596	0.068471297621727	0.285643041133881	0.411488473415375	 0.945153057575226 
1993	8.41339007019997E-02	0.165928319096565	0.310948222875595	0.343789368867874	0.422797530889511	0.330541729927063	0.483082413673401	0.404601246118546	0.386658608913422	0.217786684632301	0.126463279128075	0.368135392665863	0.497052848339081	0.326734125614166	0.219826370477676	6.83965682983398E-02	0.285959601402283	0.412003070116043	 0.944888651371002 
1994	8.39983597397804E-02	0.166583359241486	0.311269670724869	0.344358950853348	0.423427760601044	0.331185966730118	0.483174681663513	0.404512166976929	0.386501610279083	0.217656448483467	0.126372173428535	0.370610266923904	0.49700203537941	0.32759901881218	0.219973191618919	0.068656399846077	0.286198824644089	0.412280172109604	 0.944646418094635 
